url_id,domain,url_length,has_https,ssl_valid,domain_age_days,subdomain_count,special_characters,external_links,forms_count,popup_windows,iframe_usage,redirects_count,suspicious_keywords,favicon_different_domain,dns_record_exists,reported_phishing_count,is_phishing
URL_00287,linkedin.com,30,False,False,2087,0,3,3,2,True,True,1,0,False,True,2,0
URL_00288,apple.com,50,True,True,3598,0,2,6,0,False,True,1,0,False,True,2,0
URL_00289,twitter.com,53,True,True,2444,0,2,2,1,False,True,2,0,False,True,2,0
URL_00290,ogwpnxzdzb.org,79,False,False,43,1,15,25,1,True,True,2,6,True,False,52,1
URL_00291,5txc066o1en1.cf,119,False,False,166,2,18,21,6,True,False,6,5,True,False,59,1
URL_00292,linkedin.com,34,True,True,2296,0,2,4,1,False,False,0,0,False,True,0,0
URL_00293,qjsqcz0n04oae7.tk,79,False,False,33,2,13,15,1,True,True,6,6,False,True,58,1
URL_00294,github.com,28,True,True,4820,0,1,4,1,False,False,0,0,False,True,0,0
URL_00295,github.com,30,True,True,757,0,2,6,0,False,False,1,0,True,True,1,0
URL_00296,cti8f34gadktoc1.xyz,65,True,True,149,1,13,18,1,True,False,3,1,True,False,36,1
URL_00297,amazon.com,29,True,True,4569,0,4,3,1,False,False,0,0,True,True,1,0
URL_00298,github.com,23,False,False,4106,1,3,5,1,False,False,1,0,False,True,3,0
URL_00299,linkedin.com,34,False,False,4154,0,3,4,4,False,False,1,0,False,True,2,0
URL_00300,amazon.com,24,True,True,3146,0,2,7,1,False,False,1,0,False,True,1,0
URL_00301,z6tpbwsxxdy.ga,106,False,False,96,3,10,25,4,True,False,4,5,False,False,53,1
URL_00302,vbnhi6ha.com,72,False,False,129,2,11,9,2,False,True,6,3,True,True,49,1
URL_00303,mgyh523g.org,122,True,False,2,2,5,14,6,True,False,3,4,True,False,58,1
URL_00304,google.com,25,True,True,4873,0,4,5,3,False,False,2,0,False,True,1,0
URL_00305,s3lww7opidlaxa.info,133,True,False,80,3,16,16,4,False,True,4,4,True,False,43,1
URL_00306,github.com,42,True,True,3867,0,4,5,4,False,False,1,0,False,True,1,0
URL_00307,c3xnchkv9dt.org,122,False,False,130,4,17,15,0,False,True,3,3,True,False,46,1
URL_00308,8v9zy9ylw5l4.ga,71,True,False,3,2,13,14,7,True,False,4,4,True,True,43,1
URL_00309,microsoft.com,31,False,False,4411,0,4,5,1,True,False,0,0,False,True,0,0
URL_00310,linkedin.com,51,True,True,3991,0,4,4,0,False,False,0,0,False,True,3,0
URL_00311,vvnxiv9i.net,102,False,False,73,1,11,15,5,False,True,6,3,True,True,64,1
URL_00312,ipicerhnxi09.ga,63,True,True,39,4,10,19,2,False,True,3,7,False,True,40,1
URL_00313,linkedin.com,53,True,True,1595,1,1,11,2,False,True,1,0,False,True,0,0
URL_00314,kx1s9xka4l.info,124,False,False,106,0,17,17,4,False,True,1,5,True,True,49,1
URL_00315,t6xiyzvnlpa.ga,136,False,False,175,2,17,15,4,False,True,0,1,True,True,55,1
URL_00316,8b97egt2h.cf,117,False,False,101,2,11,13,3,False,True,3,5,True,True,43,1
URL_00317,microsoft.com,20,True,True,4781,1,3,3,0,False,False,1,0,False,True,1,0
URL_00318,twitter.com,35,True,True,2016,0,1,5,2,False,True,0,0,False,True,4,0
URL_00319,github.com,48,False,False,3586,0,2,4,1,False,False,0,0,False,True,2,0
URL_00320,fhpvku8h5r8m.ml,85,False,False,33,2,8,22,4,True,True,8,3,False,False,43,1
URL_00321,qpvpf8r1pc.xyz,98,True,True,54,0,10,12,3,True,True,5,7,True,False,63,1
URL_00322,youtube.com,37,True,True,1190,1,1,6,0,False,False,3,0,False,True,0,0
URL_00323,tgnlkurlzh.info,135,False,False,153,3,17,14,7,False,False,5,3,True,False,62,1
URL_00324,google.com,52,True,True,651,0,2,2,1,False,False,0,0,False,True,2,0
URL_00325,google.com,56,True,True,4111,0,2,4,0,False,False,0,0,False,True,1,0
URL_00326,r778nrxvob7nu.info,92,True,False,104,1,14,23,0,False,True,3,6,True,False,35,1
URL_00327,811mzwncnpir7n.com,64,False,False,133,1,5,18,1,False,True,5,7,True,True,53,1
URL_00328,amazon.com,33,True,True,2952,0,1,5,1,False,True,0,0,False,True,2,0
URL_00329,apple.com,30,True,True,696,1,1,3,0,True,False,0,0,False,True,0,0
URL_00330,youtube.com,56,False,False,2131,0,1,7,0,False,False,0,0,False,True,1,0
URL_00331,7fiuxfedznz9c65.org,104,False,False,52,3,7,13,0,False,True,4,2,True,False,38,1
URL_00332,jk8xnlo50dw1mf.info,124,False,False,95,0,7,19,2,True,True,5,3,True,False,62,1
URL_00333,twitter.com,43,True,True,4533,0,3,7,3,False,False,1,0,False,True,2,0
URL_00334,agrd1ppkpgge.ga,81,False,False,67,3,14,14,1,True,True,2,4,False,False,54,1
URL_00335,amazon.com,41,True,True,4992,1,1,8,1,False,False,1,0,False,True,0,0
URL_00336,q3gcg1j6o.net,139,False,False,139,3,6,13,2,True,True,8,5,True,False,65,1
URL_00337,amazon.com,24,True,True,2516,0,4,5,1,False,False,0,0,False,True,0,0
URL_00338,knjmvrydc.com,135,False,False,20,2,10,21,7,True,False,3,5,True,False,52,1
URL_00339,youtube.com,42,True,True,2812,1,3,2,1,False,False,0,0,False,True,3,0
URL_00340,dsav917r.tk,111,False,False,77,4,15,8,5,True,True,9,7,True,False,42,1
URL_00341,youtube.com,28,True,True,3924,0,3,1,1,False,False,0,0,False,True,0,0
URL_00342,twitter.com,50,True,True,4622,0,2,4,0,False,True,0,0,False,True,1,0
URL_00343,linkedin.com,58,True,True,3860,1,1,3,1,False,False,1,0,True,True,0,0
URL_00344,linkedin.com,58,True,True,1727,1,3,5,1,False,False,0,0,False,True,0,0
URL_00345,linkedin.com,47,True,True,2630,0,3,2,3,False,False,0,0,False,True,1,0
URL_00346,37xncmldqz05e.net,92,False,False,78,3,12,15,5,False,True,5,1,False,False,44,1
URL_00347,81iqy5sxaw7l.tk,74,True,False,115,3,5,17,1,True,False,5,4,False,True,40,1
URL_00348,google.com,25,False,False,816,1,3,6,3,False,True,0,0,False,True,1,0
URL_00349,linkedin.com,30,True,True,1815,0,3,6,0,False,False,0,0,False,True,1,0
URL_00350,github.com,21,True,True,3297,0,3,9,2,False,False,0,0,True,True,1,0
URL_00351,vowcp779460.xyz,90,False,False,159,1,14,17,2,False,False,4,4,True,False,42,1
URL_00352,youtube.com,25,True,True,3025,0,3,4,2,False,False,0,0,False,True,0,0
URL_00353,z552zbrd399.ga,87,False,False,136,3,13,16,0,True,True,3,3,False,True,45,1
URL_00354,68rtig7zd9.com,112,False,False,155,0,18,10,6,True,True,3,6,True,False,49,1
URL_00355,7lnkzx8yx7.ga,118,False,False,12,0,15,13,3,True,True,5,4,False,True,54,1
URL_00356,microsoft.com,54,True,True,2776,0,3,5,2,False,False,0,0,False,True,1,0
URL_00357,linkedin.com,54,True,True,1682,0,1,3,1,False,True,1,0,False,True,0,0
URL_00358,71vxnz0nxu4.info,85,False,False,123,2,14,15,3,False,True,3,5,True,False,59,1
URL_00359,facebook.com,24,True,True,2252,0,4,7,1,False,False,0,0,False,True,0,0
URL_00360,edd070en48ua.com,125,False,False,99,1,16,14,2,False,True,3,2,True,False,49,1
URL_00361,49lny2svhot.ga,106,True,False,29,0,17,8,3,False,True,0,10,False,False,50,1
URL_00362,linkedin.com,30,False,False,3839,0,2,2,1,False,False,0,0,False,True,1,0
URL_00363,3khyfk043b.tk,70,False,False,125,2,6,16,2,True,True,8,5,True,False,49,1
URL_00364,apple.com,24,True,True,4108,0,1,7,0,False,True,0,0,False,True,1,0
URL_00365,j4uwhk8c3.org,128,True,True,44,0,15,13,1,False,False,2,8,True,True,44,1
URL_00366,47i07140k36.org,62,True,False,7,2,12,21,3,True,True,2,5,True,False,54,1
URL_00367,tmy91otk.info,112,True,True,168,1,13,22,3,True,True,1,5,True,True,39,1
URL_00368,stackoverflow.com,31,True,True,3336,0,3,4,1,False,True,0,0,False,True,0,0
URL_00369,dl25b7kxupr6h2.info,116,False,False,28,5,5,8,1,False,True,5,5,True,True,45,1
URL_00370,google.com,33,True,True,3220,1,4,6,1,False,False,1,0,False,True,0,0
URL_00371,0uy9f8p47d9gb.cf,100,False,False,4,0,8,5,3,True,False,4,5,True,True,53,1
URL_00372,v8wobiry8xny2.net,127,True,False,155,3,11,20,6,True,True,3,1,True,False,60,1
URL_00373,github.com,38,False,False,2899,0,4,5,1,False,False,0,0,False,True,2,0
URL_00374,twitter.com,27,False,False,1358,0,3,9,2,False,False,0,0,False,True,3,0
URL_00375,wqaeex6iv9ry.net,96,True,False,110,2,6,15,4,False,True,5,3,True,True,43,1
URL_00376,youtube.com,54,True,True,649,1,4,3,0,False,False,0,0,False,True,0,0
URL_00377,n9zkelz5to.com,81,False,False,56,2,16,15,1,True,True,6,2,False,False,56,1
URL_00378,twitter.com,35,True,True,436,0,3,2,2,False,False,1,0,False,True,0,0
URL_00379,c4t3x1hxe5zaqlb.info,105,False,False,47,1,15,13,2,False,False,3,9,True,False,43,1
URL_00380,dj1dek8g9x.info,136,True,False,152,2,15,14,5,True,False,4,6,True,True,42,1
URL_00381,apple.com,21,True,True,1224,1,2,1,2,True,True,0,0,False,True,2,0
URL_00382,google.com,57,True,True,3681,1,3,1,1,False,True,0,0,False,True,1,0
URL_00383,xquzs9mthd3i.info,126,True,False,83,1,9,11,0,False,True,4,5,True,False,53,1
URL_00384,k38vhmewcj.ml,103,True,False,58,0,13,19,5,False,True,6,7,True,False,52,1
URL_00385,ocjpztc09z.info,68,True,False,179,1,8,11,4,True,True,5,5,True,False,66,1
URL_00386,linkedin.com,46,True,True,4281,1,2,3,2,False,False,0,0,False,True,1,0
URL_00387,pf9pavcedt.net,77,True,True,26,5,6,13,3,True,True,4,6,True,True,60,1
URL_00388,xnmj5ian8nd7g.xyz,105,False,False,45,2,12,14,4,True,False,2,7,True,True,57,1
URL_00389,youtube.com,28,True,True,2240,2,1,7,3,False,False,1,0,False,True,1,0
URL_00390,github.com,25,True,True,1958,0,1,5,2,False,False,1,0,False,True,0,0
URL_00391,tz5tv6g8o.tk,75,False,False,171,1,12,10,2,True,True,6,4,True,False,42,1
URL_00392,stackoverflow.com,52,True,True,1167,1,2,1,1,False,True,1,0,False,True,2,0
URL_00393,reasfen0b09ziv.ga,146,True,False,18,4,13,12,4,True,True,5,3,True,False,57,1
URL_00394,amazon.com,31,True,True,784,0,3,2,1,False,False,0,0,False,True,1,0
URL_00395,github.com,36,True,True,1456,0,3,8,1,False,False,0,0,False,True,2,0
URL_00396,linkedin.com,24,False,False,2550,0,1,8,0,False,False,1,0,False,True,0,0
URL_00397,sjp753k48oldc08.org,146,False,False,98,1,12,15,1,False,True,2,5,True,True,54,1
URL_00398,dk73a8y7.org,121,False,False,68,1,7,21,1,False,True,2,6,True,False,59,1
URL_00399,github.com,50,True,True,1238,1,1,4,1,False,False,0,0,False,True,1,0
URL_00400,github.com,41,True,True,729,0,2,5,0,False,True,0,0,False,True,0,0
URL_00401,stackoverflow.com,39,True,True,3572,2,2,6,1,False,False,1,0,False,True,0,0
URL_00402,ow60zz0i0.cf,114,False,False,64,2,17,21,4,True,True,3,3,False,False,44,1
URL_00403,youtube.com,52,False,False,992,1,1,5,1,False,False,0,0,False,True,2,0
URL_00404,google.com,25,True,True,4362,0,1,7,1,True,False,0,0,False,True,0,0
URL_00405,youtube.com,47,True,True,4571,0,3,5,1,False,True,0,0,False,True,0,0
URL_00406,github.com,56,True,True,1538,1,3,2,1,False,False,0,0,False,True,0,0
URL_00407,amazon.com,29,True,True,3501,0,1,7,1,False,True,2,0,False,True,0,0
URL_00408,stackoverflow.com,53,False,False,2602,1,2,6,0,False,False,0,0,False,True,0,0
URL_00409,facebook.com,21,True,True,4750,0,1,4,1,False,False,0,0,False,True,1,0
URL_00410,amazon.com,27,False,False,3438,2,4,3,1,False,False,2,0,False,True,0,0
URL_00411,nembrg8my.cf,125,True,True,31,3,14,17,1,False,False,3,4,True,True,53,1
URL_00412,microsoft.com,22,True,True,2272,0,1,6,2,False,False,1,0,False,True,0,0
URL_00413,kkh0uhk7x3bq.ga,143,True,False,60,4,18,13,5,True,True,3,6,True,False,61,1
URL_00414,google.com,56,True,True,3927,0,1,7,1,False,False,0,0,False,True,1,0
URL_00415,linkedin.com,29,True,False,3372,1,2,3,1,False,False,0,0,False,True,1,0
URL_00416,google.com,57,True,True,2687,0,2,6,1,False,False,0,0,False,True,1,0
URL_00417,lma6gmdrdsferfx.info,139,False,False,167,2,10,15,2,True,True,0,4,True,True,38,1
URL_00418,okpg3dp4fmpm5hg.com,92,False,False,134,1,17,17,2,False,True,4,8,True,False,59,1
URL_00419,amazon.com,31,True,True,3756,1,1,3,2,False,False,1,0,False,True,0,0
URL_00420,plbx889errye12.ml,146,False,False,64,3,17,16,2,True,True,4,2,True,False,47,1
URL_00421,stackoverflow.com,26,True,True,4699,0,2,3,2,False,False,1,0,False,True,2,0
URL_00422,e82emayb3pvark.net,89,False,False,131,0,12,16,1,False,True,1,4,False,True,56,1
URL_00423,ifsi159i3hz3zs.org,107,False,False,18,0,15,21,3,True,True,2,3,True,False,56,1
URL_00424,9vwieb97pwd.com,90,False,False,40,3,6,15,7,True,True,5,12,True,False,46,1
URL_00425,twitter.com,21,False,False,4697,1,3,2,2,False,False,0,0,False,True,0,0
URL_00426,twitter.com,42,True,True,4239,1,1,7,1,True,True,0,0,False,True,0,0
URL_00427,stackoverflow.com,34,True,True,1901,1,2,2,0,False,True,1,0,False,True,2,0
URL_00428,z9hpcpbdn7zi.com,142,False,False,81,3,11,11,1,False,False,3,4,True,False,49,1
URL_00429,bb0hq6dg8n.xyz,92,True,False,71,0,19,9,3,True,True,4,11,True,True,50,1
URL_00430,dat5l0n2t.tk,92,False,False,66,2,17,14,2,True,False,2,5,True,False,50,1
URL_00431,xhn5e0ev6xg.ga,135,True,False,4,1,5,21,3,False,True,3,4,True,False,43,1
URL_00432,microsoft.com,38,True,True,3387,0,1,4,0,False,True,0,0,False,True,0,0
URL_00433,7wkr1tfep.xyz,73,False,False,139,3,10,14,6,False,True,5,10,False,False,48,1
URL_00434,stackoverflow.com,44,True,True,1150,0,3,3,1,False,False,0,0,False,True,0,0
URL_00435,linkedin.com,27,True,True,3438,1,1,4,0,False,False,0,0,True,True,0,0
URL_00436,linkedin.com,48,True,True,1021,0,2,4,1,False,True,0,0,False,True,0,0
URL_00437,github.com,47,True,True,3325,1,3,8,1,False,False,0,0,False,True,1,0
URL_00438,6cp7savze.com,122,True,True,60,5,6,17,5,False,True,7,6,True,False,55,1
URL_00439,2y0oy58f.cf,106,True,True,44,3,18,11,2,False,True,3,4,True,False,62,1
URL_00440,twitter.com,42,True,True,3957,2,2,4,0,False,False,1,0,False,True,0,0
URL_00441,stackoverflow.com,23,True,True,4918,0,2,6,1,False,False,1,0,False,True,0,0
URL_00442,twitter.com,39,True,True,1530,1,1,3,3,False,False,0,0,False,True,0,0
URL_00443,vhauva7sszj4kj.net,96,False,False,68,0,8,8,1,True,True,9,8,True,False,58,1
URL_00444,amazon.com,26,True,True,2892,2,1,4,1,False,False,0,0,False,True,1,0
URL_00445,bibf57j2xi3.cf,122,False,False,47,4,12,17,2,True,True,1,4,False,False,59,1
URL_00446,amvncztzo.xyz,73,False,False,172,1,5,11,6,True,True,3,8,True,False,46,1
URL_00447,9wam0kjax57u0.ml,135,False,False,49,3,12,14,3,False,True,1,5,False,True,49,1
URL_00448,apple.com,47,True,True,3222,1,4,7,1,False,True,1,0,False,True,3,0
URL_00449,youtube.com,33,True,True,1468,0,1,6,2,False,False,1,0,False,True,0,0
URL_00450,stackoverflow.com,58,True,True,4153,0,1,3,0,True,False,1,0,True,True,2,0
URL_00451,3hju31fi0n6.net,95,True,False,161,1,13,17,2,False,True,8,1,True,True,55,1
URL_00452,gg5gr0xafgovcci.ml,61,False,False,136,0,13,14,4,True,True,2,0,False,False,53,1
URL_00453,microsoft.com,57,True,True,3096,0,3,3,0,False,False,0,0,False,True,1,0
URL_00454,stackoverflow.com,51,True,True,1934,0,3,4,0,False,False,1,0,False,True,0,0
URL_00455,03vna31xbi.net,77,False,False,135,1,14,14,2,True,False,10,10,True,False,43,1
URL_00456,apple.com,30,False,False,2702,1,3,1,1,False,False,1,0,False,True,2,0
URL_00457,7v2a2t34df.ga,77,False,False,10,1,5,17,2,False,True,2,5,True,False,41,1
URL_00458,amazon.com,55,True,True,1674,1,1,6,0,False,False,0,0,False,True,2,0
URL_00459,lfcywe3dks4f.info,127,False,False,54,2,19,11,2,True,True,4,2,True,True,48,1
URL_00460,inmk7yyz.net,101,True,False,15,0,5,16,4,True,True,3,4,True,False,43,1
URL_00461,github.com,24,True,True,2358,0,1,3,1,False,True,0,0,False,True,2,0
URL_00462,amazon.com,48,True,True,3179,0,1,7,1,False,False,1,0,False,True,3,0
URL_00463,microsoft.com,51,True,True,3877,0,2,9,2,False,False,0,0,False,True,2,0
URL_00464,d8mwe776vgt.org,102,True,False,158,0,11,19,5,False,True,3,3,True,True,54,1
URL_00465,fyk3md6x73zca7.org,135,False,False,103,2,12,17,7,False,False,7,11,True,False,65,1
URL_00466,amazon.com,57,True,True,4217,0,4,10,2,False,False,0,0,False,True,3,0
URL_00467,fq293ep0fle1m.ga,103,True,False,77,2,11,14,1,True,True,7,3,True,False,52,1
URL_00468,twitter.com,51,True,True,4883,2,3,6,0,False,False,2,0,False,True,0,0
URL_00469,yo2m2xiprtt3nup.info,137,False,False,31,1,13,20,3,True,True,3,4,True,True,57,1
URL_00470,ia9au87cm.org,130,True,False,113,1,17,16,2,True,False,7,5,True,True,54,1
URL_00471,apple.com,55,True,True,763,0,4,9,0,False,False,0,0,False,True,0,0
URL_00472,github.com,23,False,False,4684,0,1,1,2,False,False,2,0,False,True,1,0
URL_00473,amazon.com,58,True,True,4552,0,2,7,1,False,False,2,0,False,True,1,0
URL_00474,i3ce8zna8nzxc4.org,136,True,True,100,3,12,9,2,True,True,6,5,False,False,45,1
URL_00475,google.com,29,True,True,4201,0,3,7,0,False,False,1,0,False,True,0,0
URL_00476,amazon.com,57,True,True,552,1,1,4,1,True,False,0,0,True,True,2,0
URL_00477,fia3o1qfs8q0p.com,130,True,False,12,1,5,17,3,True,False,3,3,True,True,42,1
URL_00478,apple.com,44,True,True,1900,0,1,5,1,False,False,0,0,False,True,1,0
URL_00479,microsoft.com,51,True,True,3709,0,4,6,1,False,False,0,0,False,True,0,0
URL_00480,amazon.com,33,True,True,2504,1,3,7,1,False,True,1,0,False,True,3,0
URL_00481,google.com,53,True,True,571,2,4,5,1,False,True,0,0,False,True,2,0
URL_00482,vgfop8qz.xyz,85,True,False,177,2,17,16,3,True,True,2,3,True,True,44,1
URL_00483,youtube.com,58,True,True,3669,1,3,7,0,False,False,0,0,False,True,4,0
URL_00484,zpf9s9ehwhg0.cf,116,True,False,94,3,12,15,2,True,True,6,5,True,False,48,1
URL_00485,youtube.com,45,False,False,1316,0,1,2,0,False,False,0,0,False,True,0,0
URL_00486,3qlx3f2xh.net,145,False,False,80,1,16,19,4,False,True,3,3,True,False,47,1
URL_00487,cv4bktcv1.xyz,138,False,False,88,5,13,12,1,True,True,1,5,True,False,56,1
URL_00488,twbj9uu2bl7.com,106,False,False,16,5,17,23,2,True,True,2,7,True,False,48,1
URL_00489,linkedin.com,42,True,True,1816,0,3,4,0,False,True,1,0,False,True,1,0
URL_00490,8slomeyl6ss1.com,96,False,False,35,2,18,15,3,True,False,4,3,True,False,55,1
URL_00491,youtube.com,53,True,True,1601,0,4,5,2,True,True,0,0,False,True,0,0
URL_00492,r5bfycw8ihyfz9.cf,94,False,False,147,2,17,18,3,True,True,3,5,True,False,46,1
URL_00493,qekw7bzyi9v8u.ga,98,True,True,177,2,6,19,4,True,True,4,4,False,False,50,1
URL_00494,2f5t82ddl.xyz,74,False,False,19,1,19,10,3,True,True,7,5,True,False,35,1
URL_00495,amazon.com,34,True,True,870,0,4,5,1,False,False,0,0,False,True,0,0
URL_00496,kndg1jrj5.org,106,False,False,136,1,8,16,10,True,True,8,8,True,False,47,1
URL_00497,microsoft.com,59,True,True,3252,2,2,8,0,False,False,1,0,True,True,1,0
URL_00498,youtube.com,29,True,True,677,2,2,5,0,False,False,2,0,False,True,3,0
URL_00499,github.com,46,True,True,2794,1,3,4,2,False,False,0,0,False,True,1,0
URL_00500,google.com,50,True,True,2176,2,3,5,0,True,False,0,0,False,True,0,0
URL_00501,linkedin.com,59,True,True,4520,1,3,6,2,False,True,1,0,False,True,1,0
URL_00502,o47en48nysj5.com,87,True,True,58,4,13,16,4,True,True,4,3,True,True,44,1
URL_00503,youtube.com,37,True,True,2298,0,1,7,0,False,False,1,0,False,True,0,0
URL_00504,google.com,59,True,True,3841,0,1,4,0,False,True,0,0,False,True,1,0
URL_00505,zufdnu4i5ym.ga,98,True,False,48,2,7,17,2,False,True,2,7,False,False,53,1
URL_00506,dgd8opocmvh0eqt.ga,117,True,True,94,4,17,12,3,False,True,4,2,True,True,42,1
URL_00507,amazon.com,28,True,True,657,0,3,3,1,False,False,0,0,False,True,2,0
URL_00508,lbvn7nprb58.ml,129,False,False,5,0,15,9,2,True,True,4,9,False,False,60,1
URL_00509,apple.com,57,True,True,1796,0,2,6,1,False,True,1,0,False,True,2,0
URL_00510,wdcokz5syj3d.ml,80,False,False,19,1,11,11,0,True,True,3,4,True,True,54,1
URL_00511,linkedin.com,46,False,False,3657,0,1,2,0,False,False,0,0,False,True,1,0
URL_00512,apple.com,39,True,True,1526,0,2,3,2,True,False,0,0,False,True,1,0
URL_00513,amazon.com,57,False,False,2824,1,4,3,1,False,False,1,0,False,True,3,0
URL_00514,facebook.com,22,True,True,1752,0,4,5,3,False,False,0,0,False,True,2,0
URL_00515,7rt28p6u3u6h0.org,132,False,False,124,1,16,14,6,False,True,2,1,True,False,46,1
URL_00516,linkedin.com,55,False,False,1565,0,2,5,1,False,False,0,0,False,True,1,0
URL_00517,a67rl2yj0974w.net,104,True,False,8,1,9,20,4,True,False,3,9,True,False,60,1
URL_00518,h9ptfnm8.com,105,False,False,167,1,6,19,4,False,True,2,4,True,True,45,1
URL_00519,3a6s5zxqomts1.net,72,True,False,176,3,6,13,0,True,False,1,5,True,False,44,1
URL_00520,qntfpkxywz.net,138,True,False,97,0,7,14,3,False,False,7,5,False,False,51,1
URL_00521,3dxwor17d.ga,108,False,False,171,0,6,14,4,False,False,3,5,True,False,50,1
URL_00522,y4h1te48.tk,124,True,True,115,2,16,12,3,True,True,2,7,True,False,59,1
URL_00523,o3z0anik5j42oi6.ml,99,True,False,93,2,17,19,6,False,True,6,4,True,False,62,1
URL_00524,google.com,45,False,False,3707,0,2,4,4,False,False,0,0,False,True,0,0
URL_00525,a24s0lgu.ml,80,False,False,143,2,18,11,3,False,True,9,7,True,False,46,1
URL_00526,facebook.com,59,False,False,1158,2,1,3,1,False,False,2,0,False,True,3,0
URL_00527,stackoverflow.com,25,True,True,3811,0,3,4,0,False,False,1,0,False,True,0,0
URL_00528,gx32uew9g6spd2.cf,135,False,False,27,1,7,18,4,True,False,1,7,True,False,50,1
URL_00529,w24wjt8hd.ml,120,False,False,126,2,14,16,3,False,True,4,4,True,False,58,1
URL_00530,google.com,52,True,True,890,0,1,7,0,False,True,0,0,False,True,2,0
URL_00531,bz7cn0eqwm.info,148,False,False,146,1,17,16,5,False,True,3,3,True,False,41,1
URL_00532,facebook.com,20,False,False,1058,0,2,5,1,False,False,1,0,False,True,2,0
URL_00533,g403njbcfa95.net,95,False,False,154,2,6,12,2,False,True,2,9,True,True,45,1
URL_00534,github.com,31,True,True,2442,1,4,9,0,False,True,0,0,False,True,1,0
URL_00535,youtube.com,46,True,True,1119,1,1,3,1,False,False,0,0,True,True,1,0
URL_00536,dk6drn4or.com,80,False,False,144,3,17,16,2,False,True,4,5,True,False,47,1
URL_00537,c8cynl63gaguvb.tk,146,False,False,57,5,16,19,1,True,False,2,5,False,False,58,1
URL_00538,rwtf07gbasf5e.info,78,False,False,10,1,10,18,3,False,False,5,5,True,False,56,1
URL_00539,google.com,48,True,True,4334,1,4,3,0,False,False,0,0,False,True,1,0
URL_00540,linkedin.com,28,False,False,2910,0,1,2,1,False,True,2,0,False,True,0,0
URL_00541,h07jr8mtk0.ga,68,False,False,111,3,12,21,3,True,False,6,5,True,False,55,1
URL_00542,twitter.com,23,True,True,387,1,2,4,0,False,False,0,0,False,True,0,0
URL_00543,7jh4z8d2vfhzpq.xyz,96,False,False,91,2,5,17,1,False,False,1,7,False,False,52,1
URL_00544,linkedin.com,38,False,False,784,0,1,3,0,True,False,0,0,False,True,0,0
URL_00545,vpunwcgbs.ml,116,False,False,10,2,17,15,4,False,True,1,7,True,False,48,1
URL_00546,apple.com,39,True,True,1765,0,3,7,1,False,False,2,0,False,True,2,0
